Row.names	log2FoldChange	logCPM	F	pvalue	padj	external_gene_name	description
ENSMUSG00000018341	0.366793004145665	-1.71049660713973	0.261922902791404	0.608999904276546	0.731081028553573	Il12rb2	interleukin 12 receptor, beta 2 [Source:MGI Symbol;Acc:MGI:1270861]
ENSMUSG00000018417	0.061215182919606	9.54511120849721	4.20941773601872	0.0406554036152524	0.0922386522962152	Myo1b	myosin IB [Source:MGI Symbol;Acc:MGI:107752]
ENSMUSG00000018604	0.339453915254171	5.39764695156199	34.8746579182725	6.03838889298644e-09	3.53162173922849e-08	Tbx3	T-box 3 [Source:MGI Symbol;Acc:MGI:98495]
ENSMUSG00000018656	-1.79099832719692	-3.05464028159402	0.775901414532075	0.378769244673378	0.51807786025424	Tcaf3	TRPM8 channel-associated factor 3 [Source:MGI Symbol;Acc:MGI:3042585]
ENSMUSG00000018819	0.314873194584398	-0.328699453254177	0.724675702620275	0.39497109903148	0.534594338397029	Lsp1	lymphocyte specific 1 [Source:MGI Symbol;Acc:MGI:96832]
ENSMUSG00000018909	-0.329181809852388	7.13966998611198	74.7258518947522	5.44994042010332e-17	5.8580361176977e-16	Arrb1	arrestin, beta 1 [Source:MGI Symbol;Acc:MGI:99473]
ENSMUSG00000018965	0.102713553356784	9.02735621256982	11.6694766010012	0.000680481081317262	0.00222795767108281	Ywhah	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta polypeptide [Source:MGI Symbol;Acc:MGI:109194]
ENSMUSG00000018974	-0.164546752657115	8.39909286287393	28.1485903575025	1.6094026141707e-07	8.28725900564214e-07	Sart3	squamous cell carcinoma antigen recognized by T cells 3 [Source:MGI Symbol;Acc:MGI:1858230]
ENSMUSG00000018995	-0.00342955878236394	5.97730733772916	0.004653790219018	0.945635412422785	0.96185362169256	Nars2	asparaginyl-tRNA synthetase 2 (mitochondrial)(putative) [Source:MGI Symbol;Acc:MGI:2142075]
ENSMUSG00000018999	-0.28935047827601	7.22232980982142	59.9540338828043	4.44074964151768e-14	3.87905792329471e-13	Slc35b4	solute carrier family 35, member B4 [Source:MGI Symbol;Acc:MGI:1931249]
ENSMUSG00000019054	0.0498796728863836	7.85155502953072	2.23226368551285	0.135707744509967	0.25657719816328	Fis1	fission, mitochondrial 1 [Source:MGI Symbol;Acc:MGI:1913687]
ENSMUSG00000019082	0.31085701840108	7.0710109926496	64.8472074083552	4.72800400009493e-15	4.45209401735958e-14	Slc25a22	solute carrier family 25 (mitochondrial carrier, glutamate), member 22 [Source:MGI Symbol;Acc:MGI:1915517]
ENSMUSG00000019124	-0.16549165478823	9.07109787046885	30.4489160169711	5.20350757273255e-08	2.80549559005142e-07	Scrn1	secernin 1 [Source:MGI Symbol;Acc:MGI:1917188]
ENSMUSG00000019143	-0.127692976536524	6.99495677480401	10.496738963021	0.00126535201165457	0.00397354619173087	Hars2	histidyl-tRNA synthetase 2 [Source:MGI Symbol;Acc:MGI:1918041]
ENSMUSG00000019158	-0.0968036306637873	5.88626538831626	3.52150769168001	0.0610867669151474	0.131572994938933	Tmem160	transmembrane protein 160 [Source:MGI Symbol;Acc:MGI:1916344]
ENSMUSG00000019178	0.532491127192682	0.74549186399551	4.88984244175125	0.0274102849238821	0.0651162812264113	Styxl1	serine/threonine/tyrosine interacting-like 1 [Source:MGI Symbol;Acc:MGI:1923821]
ENSMUSG00000019179	-0.0936460223194005	10.0730970163194	9.6659153922229	0.00197063207131369	0.0059988489122701	Mdh2	malate dehydrogenase 2, NAD (mitochondrial) [Source:MGI Symbol;Acc:MGI:97050]
ENSMUSG00000019194	0.909312876488145	3.63164229916158	96.3926722089541	3.95387915016736e-21	5.46670284954633e-20	Scn1b	sodium channel, voltage-gated, type I, beta [Source:MGI Symbol;Acc:MGI:98247]
ENSMUSG00000019210	-0.25273850052612	8.48000640606344	66.6775829036065	2.05585435935454e-15	1.96600160164017e-14	Atp6v1e1	ATPase, H+ transporting, lysosomal V1 subunit E1 [Source:MGI Symbol;Acc:MGI:894326]
ENSMUSG00000019230	0.437941776332945	0.405120024098225	2.55208956939056	0.110701361572986	0.217068418095985	Lhx9	LIM homeobox protein 9 [Source:MGI Symbol;Acc:MGI:1316721]
ENSMUSG00000019254	-0.0340493688259521	8.16657229651227	1.15603397824057	0.282743403922188	0.448107865428483	Ppp1r12c	protein phosphatase 1, regulatory (inhibitor) subunit 12C [Source:MGI Symbol;Acc:MGI:1924258]
ENSMUSG00000019295	-0.176524589402603	6.39621127506252	14.8934624150786	0.00012672869140854	0.000459663456337522	Tmem129	transmembrane protein 129 [Source:MGI Symbol;Acc:MGI:1915616]
ENSMUSG00000019370	-0.0819311462758381	9.88703749376033	7.42813130149908	0.00661805444770085	0.0182557267054657	Calm3	calmodulin 3 [Source:MGI Symbol;Acc:MGI:103249]
ENSMUSG00000019494	-0.0561689180414067	8.62310811058484	3.3756606528081	0.0666851998319945	0.141779445303181	Cops6	COP9 signalosome subunit 6 [Source:MGI Symbol;Acc:MGI:1349439]
ENSMUSG00000019518	0.417981032468735	7.25101519483662	126.515982818265	1.18634354897995e-26	2.11632420439405e-25	Ap4m1	adaptor-related protein complex AP-4, mu 1 [Source:MGI Symbol;Acc:MGI:1337063]
ENSMUSG00000019539	1.37116961176735	6.9733138885537	1139.93691065336	3.23087166312486e-138	1.3652452071492e-135	Rcn3	reticulocalbin 3, EF-hand calcium binding domain [Source:MGI Symbol;Acc:MGI:1277122]
ENSMUSG00000019577	0.833961038731021	-0.432698540984153	4.60504207845569	0.0322986658165981	0.0751708363463063	Pdk4	pyruvate dehydrogenase kinase, isoenzyme 4 [Source:MGI Symbol;Acc:MGI:1351481]
ENSMUSG00000019647	0.334517008241115	9.37769714887832	123.40134275137	4.30062543173634e-26	7.55234507635568e-25	Sema6a	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6A [Source:MGI Symbol;Acc:MGI:1203727]
ENSMUSG00000019689	0.108718149692608	5.44727613973227	3.64533340678928	0.0567271516229064	0.123243018034213	1110001J03Rik	RIKEN cDNA 1110001J03 gene [Source:MGI Symbol;Acc:MGI:1913367]
ENSMUSG00000019699	0.235340070301795	8.5362662665214	58.5479854592598	8.48393022553015e-14	7.26994325156012e-13	Akt3	thymoma viral proto-oncogene 3 [Source:MGI Symbol;Acc:MGI:1345147]
ENSMUSG00000019734	0.348373610328864	4.48511969073644	23.2334167314964	1.84157826874442e-06	8.36192792141104e-06	Tmc4	transmembrane channel-like gene family 4 [Source:MGI Symbol;Acc:MGI:2669035]
ENSMUSG00000019737	-0.377774810698156	2.89472786439874	10.8212674903153	0.00106517431589685	0.00337313515212113	Syne4	spectrin repeat containing, nuclear envelope family member 4 [Source:MGI Symbol;Acc:MGI:2141950]
ENSMUSG00000019738	-0.0837010149001565	6.01522348475423	2.80600253082531	0.0944592938818772	0.189282538807164	Polr2i	polymerase (RNA) II (DNA directed) polypeptide I [Source:MGI Symbol;Acc:MGI:1917170]
ENSMUSG00000020420	-0.277752185499615	3.0715204339141	6.46052396517369	0.0112927536502508	0.0294334261485526	Zfp607	zinc finger proten 607 [Source:MGI Symbol;Acc:MGI:3584526]
ENSMUSG00000020423	0.258471848361773	9.62042041764542	73.9526000690588	7.70746394333882e-17	8.16773726033131e-16	Btg2	B cell translocation gene 2, anti-proliferative [Source:MGI Symbol;Acc:MGI:108384]
ENSMUSG00000020440	0.207737099516733	7.71782544839414	37.4703285833603	1.72558713766244e-09	1.05485484970486e-08	Arf5	ADP-ribosylation factor 5 [Source:MGI Symbol;Acc:MGI:99434]
ENSMUSG00000021206	0.176263563975874	-2.94769712634013	0.00898671089722726	0.92450830198312	0.94669223851056	NA	NA
ENSMUSG00000021217	-0.0470206488097261	3.39425272146078	0.228836925744643	0.632570563837583	0.74482925498187	Tshz3	teashirt zinc finger family member 3 [Source:MGI Symbol;Acc:MGI:2442819]
ENSMUSG00000022591	-1.10115679840392	-2.75511277106733	0.484694126348666	0.486586836701125	0.621315510750466	Gm9747	predicted gene 9747 [Source:MGI Symbol;Acc:MGI:3710571]
ENSMUSG00000022995	-0.138322904368533	9.50465207700889	21.32193168498	4.8000579006964e-06	2.07991283993693e-05	Enah	enabled homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:108360]
ENSMUSG00000023036	0.0951774469988378	11.466774528821	9.64949608784156	0.00198802538405406	0.00604907273698898	Pcdhga8	protocadherin gamma subfamily A, 8 [Source:MGI Symbol;Acc:MGI:1935221]
ENSMUSG00000023066	-0.579238881091055	6.64043529486739	177.713166355718	1.7110250648381e-35	4.53656488759624e-34	Rttn	rotatin [Source:MGI Symbol;Acc:MGI:2179288]
ENSMUSG00000023072	-0.145224158591216	6.38880022665719	9.99712864788917	0.00165097645912119	0.00508067903510168	Cep89	centrosomal protein 89 [Source:MGI Symbol;Acc:MGI:1919390]
ENSMUSG00000023078	1.96714720191647	-3.05458825625058	0.987171510449784	0.320856729607179	0.475616993394923	Cxcl13	chemokine (C-X-C motif) ligand 13 [Source:MGI Symbol;Acc:MGI:1888499]
ENSMUSG00000023079	0.0664550856946169	7.22906420826512	3.18964251673794	0.0746364331703176	0.155938481045895	Gtf2ird1	general transcription factor II I repeat domain-containing 1 [Source:MGI Symbol;Acc:MGI:1861942]
ENSMUSG00000023089	-0.0814711752696176	6.76596786148944	3.80485831933258	0.0515926213261865	0.11347355653427	Ndufa5	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 5 [Source:MGI Symbol;Acc:MGI:1915452]
ENSMUSG00000023104	-0.270364564959168	7.74706942485494	63.521684761596	8.65654757810646e-15	7.9736945743294e-14	Rfc2	replication factor C (activator 1) 2 [Source:MGI Symbol;Acc:MGI:1341868]
ENSMUSG00000023106	-0.117220882895265	8.03088673910721	13.0147171210623	0.000336135553266492	0.00115772413430196	Denr	density-regulated protein [Source:MGI Symbol;Acc:MGI:1915434]
ENSMUSG00000023118	-0.230241297292186	9.19227217145431	59.4703624236194	5.54733622173949e-14	4.81457512133257e-13	Sympk	symplekin [Source:MGI Symbol;Acc:MGI:1915438]
ENSMUSG00000023150	-0.0187910071962652	10.6488256827051	0.385093068403143	0.535137484312376	0.670260194782507	Ivns1abp	influenza virus NS1A binding protein [Source:MGI Symbol;Acc:MGI:2152389]
ENSMUSG00000023159	-0.228902363142182	-2.17009898190362	0.0583839799521961	0.809155294793535	0.887295567447535	Psg29	pregnancy-specific glycoprotein 29 [Source:MGI Symbol;Acc:MGI:1891361]
ENSMUSG00000023191	0.317343427583358	6.72175467899094	56.9804570248801	1.74941382247934e-13	1.47111776788344e-12	P3h3	prolyl 3-hydroxylase 3 [Source:MGI Symbol;Acc:MGI:1315208]
ENSMUSG00000023274	3.28194989334996	-2.84810984793985	3.03324121267458	0.0821149841811298	0.168216889730996	Cd4	CD4 antigen [Source:MGI Symbol;Acc:MGI:88335]
ENSMUSG00000023284	0.0990482547922904	5.71107555951713	3.45973624505629	0.0633940035906224	0.135725826224697	Zfp605	zinc finger protein 605 [Source:MGI Symbol;Acc:MGI:2444933]
ENSMUSG00000023328	-0.504843168166843	3.74991907520576	31.7110657042184	2.80860505468966e-08	1.55012071630668e-07	Ache	acetylcholinesterase [Source:MGI Symbol;Acc:MGI:87876]
ENSMUSG00000023348	0.0557689199069327	6.20441431907252	1.33807436372994	0.247857247868359	0.403992973201054	Trip6	thyroid hormone receptor interactor 6 [Source:MGI Symbol;Acc:MGI:1343458]
ENSMUSG00000023353	0.0119654617524659	8.25124067495111	0.146126108983574	0.702407367018123	0.806277794297034	Agap3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2183446]
ENSMUSG00000023367	0.0160294495935659	7.8290689334466	0.226817160534294	0.63407602935401	0.746341928005303	Tmem176a	transmembrane protein 176A [Source:MGI Symbol;Acc:MGI:1913308]
ENSMUSG00000023439	0.284153180487982	-0.565091933581251	0.481421152562156	0.488061286976918	0.62170152185577	Gnb3	guanine nucleotide binding protein (G protein), beta 3 [Source:MGI Symbol;Acc:MGI:95785]
ENSMUSG00000023452	0.213323540017498	8.12138642925856	44.8591182547169	5.07615646253494e-11	3.53813338589677e-10	Pisd	phosphatidylserine decarboxylase [Source:MGI Symbol;Acc:MGI:2445114]
ENSMUSG00000023456	0.265073546618275	8.90252906486206	74.7328746767049	5.43282390728503e-17	5.84893669381434e-16	Tpi1	triosephosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:98797]
ENSMUSG00000023467	0.108943067243057	-0.11108597598357	0.104757260544416	0.746312179593429	0.837618965177818	Tulp2	tubby-like protein 2 [Source:MGI Symbol;Acc:MGI:1861600]
ENSMUSG00000023505	-0.37804615137626	8.2477736088233	144.985441297358	6.45498582258186e-30	1.38108098564797e-28	Cdca3	cell division cycle associated 3 [Source:MGI Symbol;Acc:MGI:1315198]
ENSMUSG00000023707	0.389905239724894	4.3599241806736	27.1397126346266	2.64667019446111e-07	1.32255263745392e-06	Ogfod2	2-oxoglutarate and iron-dependent oxygenase domain containing 2 [Source:MGI Symbol;Acc:MGI:1913877]
ENSMUSG00000023964	0.767526285212042	-2.29564029852376	0.551323595945637	0.458082525912288	0.599638966121385	Calcr	calcitonin receptor [Source:MGI Symbol;Acc:MGI:101950]
ENSMUSG00000024104	-0.0431702342762516	9.1665431175589	2.08428797963508	0.149369673793563	0.278282822959018	Fam21	family with sequence similarity 21 [Source:MGI Symbol;Acc:MGI:106463]
ENSMUSG00000024211	2.04629928213006	-1.4327635631168	9.42223242640823	0.00224545745587596	0.00677142634218438	Grm8	glutamate receptor, metabotropic 8 [Source:MGI Symbol;Acc:MGI:1351345]
ENSMUSG00000024231	-0.164946366282317	7.91547054585363	24.9424155751121	7.85923434885328e-07	3.72624708503485e-06	Cul2	cullin 2 [Source:MGI Symbol;Acc:MGI:1918995]
ENSMUSG00000024232	-0.263949698533248	5.02852856087554	17.4457121921585	3.41850188997252e-05	0.000132525752741423	Bambi	BMP and activin membrane-bound inhibitor [Source:MGI Symbol;Acc:MGI:1915260]
ENSMUSG00000024234	-0.112363062274587	6.90677975238543	7.82859824909174	0.00531605771301792	0.0149570812308423	Mtpap	mitochondrial poly(A) polymerase [Source:MGI Symbol;Acc:MGI:1914690]
ENSMUSG00000024235	0.534798013664131	2.31753969955259	15.5629322495065	8.97309976368591e-05	0.000330430977681266	Map3k8	mitogen-activated protein kinase kinase kinase 8 [Source:MGI Symbol;Acc:MGI:1346878]
ENSMUSG00000024236	-0.905164279224627	7.74799306877786	682.573896913897	1.36128023003092e-99	2.24478430127782e-97	Svil	supervillin [Source:MGI Symbol;Acc:MGI:2147319]
ENSMUSG00000024238	-0.277434939014847	10.7043665845913	83.2766699020534	1.21624823717419e-18	1.45540784628932e-17	Zeb1	zinc finger E-box binding homeobox 1 [Source:MGI Symbol;Acc:MGI:1344313]
ENSMUSG00000024240	-0.100588081089807	7.99290037966506	9.56624068231833	0.00207865313660683	0.00630496808281685	Epc1	enhancer of polycomb homolog 1 (Drosophila) [Source:MGI Symbol;Acc:MGI:1278322]
ENSMUSG00000024258	0.0572600298453105	7.4208265400189	2.54858380567496	0.110946082254773	0.217422162934643	Polr2d	polymerase (RNA) II (DNA directed) polypeptide D [Source:MGI Symbol;Acc:MGI:1916491]
ENSMUSG00000024259	-0.0468280088066962	7.93663205932307	2.04322116763525	0.153432125822768	0.284512973410575	Slc25a46	solute carrier family 25, member 46 [Source:MGI Symbol;Acc:MGI:1914703]
ENSMUSG00000024260	-0.0744139198316094	8.34305371805321	5.69784300483414	0.0173100300652902	0.0430902478908052	Sap130	Sin3A associated protein [Source:MGI Symbol;Acc:MGI:1919782]
ENSMUSG00000024261	2.15009556980591	1.32448705812756	102.411067072037	2.97069329842471e-22	4.48322709612711e-21	Syt4	synaptotagmin IV [Source:MGI Symbol;Acc:MGI:101759]
ENSMUSG00000024268	1.20779269512679	3.21077846486883	130.264396951508	2.53813831471399e-27	4.74042904579594e-26	Celf4	CUGBP, Elav-like family member 4 [Source:MGI Symbol;Acc:MGI:1932407]
ENSMUSG00000024269	-0.294813523017134	6.61189573145457	46.3456872268623	2.51370802880135e-11	1.78708517168517e-10	Tpgs2	tubulin polyglutamylase complex subunit 2 [Source:MGI Symbol;Acc:MGI:1913898]
ENSMUSG00000024270	-0.211470412646599	8.45249166427989	46.9033343761512	1.9322297684749e-11	1.38387769752742e-10	Slc39a6	solute carrier family 39 (metal ion transporter), member 6 [Source:MGI Symbol;Acc:MGI:2147279]
ENSMUSG00000024271	-0.0501419827412252	9.11926971695004	2.81886307024732	0.0937091240602786	0.188169702337851	Elp2	elongator acetyltransferase complex subunit 2 [Source:MGI Symbol;Acc:MGI:1889642]
ENSMUSG00000024273	0.19152605093455	4.51501560532364	7.12840589765212	0.00780311099512936	0.0211111778463664	2700062C07Rik	RIKEN cDNA 2700062C07 gene [Source:MGI Symbol;Acc:MGI:1915296]
ENSMUSG00000024274	-0.32329722663653	2.1603250271251	5.06831047243988	0.0247463072791735	0.0595620446829803	Zscan30	zinc finger and SCAN domain containing 30 [Source:MGI Symbol;Acc:MGI:2685600]
ENSMUSG00000024276	-0.204917428978071	7.93255611670264	38.9581466987411	8.44466182910594e-10	5.29141414518863e-09	Zfp397	zinc finger protein 397 [Source:MGI Symbol;Acc:MGI:1916506]
ENSMUSG00000024277	-0.122691258753221	7.53982539783621	12.258092197857	0.000499412511816608	0.00167486507559131	Mapre2	microtubule-associated protein, RP/EB family, member 2 [Source:MGI Symbol;Acc:MGI:106271]
ENSMUSG00000024283	-0.0188811799674409	9.12169804717963	0.397065229870716	0.528860722128708	0.664272661675949	Wac	WW domain containing adaptor with coiled-coil [Source:MGI Symbol;Acc:MGI:2387357]
ENSMUSG00000024286	-0.163261900086782	8.17354218803431	26.6347888873517	3.39665684315444e-07	1.67259992109011e-06	Ccny	cyclin Y [Source:MGI Symbol;Acc:MGI:1915224]
ENSMUSG00000024287	-0.0498907172408857	7.40700970881612	1.93199967200081	0.165081124748787	0.296680883685952	Thoc1	THO complex 1 [Source:MGI Symbol;Acc:MGI:1919668]
ENSMUSG00000024290	-0.00436969727523907	8.23438580709528	0.019154660114927	0.889972774843843	0.939023566851674	Rock1	Rho-associated coiled-coil containing protein kinase 1 [Source:MGI Symbol;Acc:MGI:107927]
ENSMUSG00000024293	0.195806082452352	6.51840371295948	19.6104101786992	1.13799301300023e-05	4.66584036439936e-05	Esco1	establishment of sister chromatid cohesion N-acetyltransferase 1 [Source:MGI Symbol;Acc:MGI:1925055]
ENSMUSG00000024294	-0.431237010839154	9.88424147816052	202.956915971041	1.25804136856177e-39	3.88384369536352e-38	Mib1	mindbomb E3 ubiquitin protein ligase 1 [Source:MGI Symbol;Acc:MGI:2443157]
ENSMUSG00000024302	0.344528388071833	8.74546157851825	127.742297537838	7.15656614989285e-27	1.29373111602742e-25	Dtna	dystrobrevin alpha [Source:MGI Symbol;Acc:MGI:106039]
ENSMUSG00000024304	0.204929004678268	10.0497855142546	46.6197439052961	2.20875370432326e-11	1.57525145516135e-10	Cdh2	cadherin 2 [Source:MGI Symbol;Acc:MGI:88355]
ENSMUSG00000024306	1.84866162931588	-2.36266221491274	2.60613266305779	0.107003165332862	0.210979411144789	Ccdc178	coiled coil domain containing 178 [Source:MGI Symbol;Acc:MGI:1918200]
ENSMUSG00000024313	1.96600015267937	-3.05461189401514	0.986898325353649	0.320923639087063	0.475616993394923	Mep1b	meprin 1 beta [Source:MGI Symbol;Acc:MGI:96964]
ENSMUSG00000024317	-0.0907917956178849	6.98103863876211	5.32691106321861	0.0213548573449894	0.0520664228306792	Rnf138	ring finger protein 138 [Source:MGI Symbol;Acc:MGI:1929211]
ENSMUSG00000024331	1.04208006105418	2.1988813759096	53.7117178802969	7.96667965576967e-13	6.34425455272777e-12	Dsc2	desmocollin 2 [Source:MGI Symbol;Acc:MGI:103221]
ENSMUSG00000024346	-0.120933602488397	7.80344794937459	12.9017750058875	0.000356556947982608	0.00122369620574133	Pfdn1	prefoldin 1 [Source:MGI Symbol;Acc:MGI:1914449]
ENSMUSG00000024347	1.047767517066	0.823489245725086	19.2878614727959	1.33985532010789e-05	5.44069778933899e-05	Psd2	pleckstrin and Sec7 domain containing 2 [Source:MGI Symbol;Acc:MGI:1921252]
ENSMUSG00000024349	-0.642942652722074	8.11470067632143	392.264861348843	7.39062880514396e-67	5.4909935551185e-65	Tmem173	transmembrane protein 173 [Source:MGI Symbol;Acc:MGI:1919762]
ENSMUSG00000024350	-0.210599500773112	7.74609613711216	38.6379836597377	9.84645530393934e-10	6.09074879322359e-09	Dnajc18	DnaJ heat shock protein family (Hsp40) member C18 [Source:MGI Symbol;Acc:MGI:1923844]
ENSMUSG00000024352	0.177646006165445	5.37702615607996	9.45655045873746	0.00220450983790815	0.00665982619039186	Spata24	spermatogenesis associated 24 [Source:MGI Symbol;Acc:MGI:1918492]
ENSMUSG00000024353	0.208127397439016	1.72131917378664	1.57290688413446	0.21029822055825	0.355201944341627	Mzb1	marginal zone B and B1 cell-specific protein 1 [Source:MGI Symbol;Acc:MGI:1917066]
ENSMUSG00000024354	0.290721770817064	0.245125054598632	0.987571409076891	0.320757341090195	0.475616993394923	Slc23a1	solute carrier family 23 (nucleobase transporters), member 1 [Source:MGI Symbol;Acc:MGI:1341903]
ENSMUSG00000024357	-0.0222400852514086	6.21056158223114	0.215270620025108	0.642844058723375	0.755216104435924	Sil1	endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1932040]
ENSMUSG00000024359	-0.0730319446149129	10.7126775233837	5.80001749359697	0.016341670798505	0.0410728759363168	Hspa9	heat shock protein 9 [Source:MGI Symbol;Acc:MGI:96245]
ENSMUSG00000024360	-0.0997358015633345	9.6817408432401	11.0913464296344	0.000923257710539041	0.00294858071844802	Etf1	eukaryotic translation termination factor 1 [Source:MGI Symbol;Acc:MGI:2385071]
ENSMUSG00000024370	-0.090237306535987	8.84799997204388	8.89018335353197	0.00298924574545129	0.00883703125710372	Cdc23	CDC23 cell division cycle 23 [Source:MGI Symbol;Acc:MGI:1098815]
ENSMUSG00000024376	1.0168795462714	4.53404490080764	198.114410470063	7.61863861094504e-39	2.3098482353632e-37	Epb41l4a	erythrocyte membrane protein band 4.1 like 4a [Source:MGI Symbol;Acc:MGI:103007]
ENSMUSG00000024378	0.166551601939623	8.54436388234326	29.3357505493783	8.97879375097322e-08	4.7365858184918e-07	Stard4	StAR-related lipid transfer (START) domain containing 4 [Source:MGI Symbol;Acc:MGI:2156764]
ENSMUSG00000024379	0.308576627394627	1.12198836756024	2.16249562485503	0.141965326860424	0.266915343410269	Tslp	thymic stromal lymphopoietin [Source:MGI Symbol;Acc:MGI:1855696]
ENSMUSG00000024381	-0.304574886386056	8.51539373083302	97.7330474690374	2.2167945288727e-21	3.1224474603559e-20	Bin1	bridging integrator 1 [Source:MGI Symbol;Acc:MGI:108092]
ENSMUSG00000024382	-0.0363020957985076	7.61999288641564	1.10583325121187	0.293434052360859	0.462557152718994	Ercc3	excision repair cross-complementing rodent repair deficiency, complementation group 3 [Source:MGI Symbol;Acc:MGI:95414]
ENSMUSG00000024383	-0.0682261303347668	7.04875217172839	3.06292947864228	0.0806339179782896	0.166564595004954	Map3k2	mitogen-activated protein kinase kinase kinase 2 [Source:MGI Symbol;Acc:MGI:1346873]
ENSMUSG00000024384	-0.270885844867839	8.72261318631004	78.0298597943284	1.24588220358452e-17	1.38542920697943e-16	Iws1	IWS1 homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1920723]
ENSMUSG00000024386	-2.5661755615106	-2.94773441102139	1.57331729365864	0.210240615025542	0.355201944341627	Proc	protein C [Source:MGI Symbol;Acc:MGI:97771]
ENSMUSG00000024388	-0.319303163290594	-2.29562902885535	0.0952655091614799	0.757699441100596	0.846325115030749	Myo7b	myosin VIIB [Source:MGI Symbol;Acc:MGI:107709]
ENSMUSG00000024395	1.00895313905127	-0.824123307096694	4.66742324025386	0.0311550479927243	0.0728351588792562	Lims2	LIM and senescent cell antigen like domains 2 [Source:MGI Symbol;Acc:MGI:2385067]
ENSMUSG00000024400	-0.0893585039133942	8.37650372782941	8.26899841278538	0.00418313316788173	0.0120503465479542	Wdr33	WD repeat domain 33 [Source:MGI Symbol;Acc:MGI:1921570]
ENSMUSG00000024404	-0.556455313574156	8.20608962865541	309.028416599543	1.28467507278307e-55	6.53059260683183e-54	Riok3	RIO kinase 3 [Source:MGI Symbol;Acc:MGI:1914128]
ENSMUSG00000024410	-0.174265282367938	6.55564761559435	15.821824470568	7.85407389272189e-05	0.000291445628917084	3110002H16Rik	RIKEN cDNA 3110002H16 gene [Source:MGI Symbol;Acc:MGI:1916528]
ENSMUSG00000024411	0.968229370212811	4.48307988937218	175.382554021822	4.18828028141503e-35	1.09331903407903e-33	Aqp4	aquaporin 4 [Source:MGI Symbol;Acc:MGI:107387]
ENSMUSG00000024413	0.0611340036597179	8.66291505769103	4.01839753291525	0.0454778135641983	0.101243166778908	Npc1	Niemann-Pick type C1 [Source:MGI Symbol;Acc:MGI:1097712]
ENSMUSG00000024420	0.20871156173953	7.78978632372748	38.6734364352554	9.68036881141776e-10	5.99898932483918e-09	Zfp521	zinc finger protein 521 [Source:MGI Symbol;Acc:MGI:95459]
ENSMUSG00000024421	-0.00325848789610365	0.511787591721203	0.000153643425269994	0.990114562770068	0.992904858927385	Lama3	laminin, alpha 3 [Source:MGI Symbol;Acc:MGI:99909]
ENSMUSG00000024423	0.273215835474545	8.95985853652885	82.472436404452	1.73512023389392e-18	2.03312788585039e-17	Impact	impact, RWD domain protein [Source:MGI Symbol;Acc:MGI:1098233]
ENSMUSG00000024424	-0.0704486878527318	5.39402349457081	1.49495543287071	0.221953291473849	0.369794530225405	Ttc39c	tetratricopeptide repeat domain 39C [Source:MGI Symbol;Acc:MGI:1919997]
ENSMUSG00000024425	0.278111368274284	9.34992864014146	86.729137473146	2.66032517741789e-19	3.29422317298944e-18	Ndfip1	Nedd4 family interacting protein 1 [Source:MGI Symbol;Acc:MGI:1929601]
ENSMUSG00000024427	-0.287871692905574	10.1518337661373	89.0222256022018	9.74052497387486e-20	1.2425601763843e-18	Spry4	sprouty homolog 4 (Drosophila) [Source:MGI Symbol;Acc:MGI:1345144]
ENSMUSG00000024430	0.0221347076944002	1.72896065509811	0.0178230361101771	0.893842643933846	0.939023566851674	Cabyr	calcium-binding tyrosine-(Y)-phosphorylation regulated (fibrousheathin 2) [Source:MGI Symbol;Acc:MGI:1918382]
ENSMUSG00000024431	-0.0888333068804681	7.70824053003029	6.82003806145881	0.00925092693945861	0.0246533374212376	Nr3c1	nuclear receptor subfamily 3, group C, member 1 [Source:MGI Symbol;Acc:MGI:95824]
ENSMUSG00000024437	0.27600048932758	1.27314881192598	1.9163447062551	0.16680060263537	0.29921434715249	Gm8615	predicted pseudogene 8615 [Source:MGI Symbol;Acc:MGI:3647532]
ENSMUSG00000024440	1.48323224352246	-0.625524663482765	11.423792375038	0.000774566250303458	0.00250806629229008	Pcdh12	protocadherin 12 [Source:MGI Symbol;Acc:MGI:1855700]
ENSMUSG00000024442	-0.196073559159935	7.73584493712502	33.5510936609527	1.14706544964739e-08	6.57787065739269e-08	0610009O20Rik	RIKEN cDNA 0610009O20 gene [Source:MGI Symbol;Acc:MGI:1914089]
ENSMUSG00000024451	0.688907425198865	0.932126275846168	9.40950435494963	0.00226084038114616	0.00680567311528458	Arap3	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:MGI Symbol;Acc:MGI:2147274]
ENSMUSG00000024454	0.0651273700634558	8.69181734368007	4.57962730437538	0.0327771076987901	0.0762318627972204	Hdac3	histone deacetylase 3 [Source:MGI Symbol;Acc:MGI:1343091]
